Time (s),Channel 1 (V),Channel 2 (V)
-0.0004200593801352054,-0.1221994607636784,-0.002137046986953032
-0.0004199293801352054,-0.1255870790594877,-0.001797977743143314
-0.0004197993801352054,-0.1279584118665542,-0.002137046986953032
-0.0004196693801352054,-0.1316847919919445,-0.001797977743143314
-0.0004195393801352054,-0.1347336484581729,-0.002137046986953032
-0.0004194093801352054,-0.1381212667539823,-0.001797977743143314
-0.0004192793801352054,-0.1425251705385344,-0.001797977743143314
-0.0004191493801352054,-0.1459127888343438,-0.001458908499333596
-0.0004190193801352054,-0.1493004071301531,-0.001458908499333596
-0.0004188893801352054,-0.1503166926188959,-0.001458908499333596
-0.0004187593801352054,-0.1530267872555434,-0.001119839255523879
-0.0004186293801352054,-0.1543818345738671,-0.001797977743143314
-0.0004184993801352054,-0.1570919292105146,-0.001797977743143314
-0.0004183693801352054,-0.1611570711654858,-0.001119839255523879
-0.0004182393801352054,-0.1642059276317142,-0.001119839255523879
-0.0004181093801352054,-0.1662384986091998,-0.001458908499333596
-0.0004179793801352054,-0.1686098314162664,-0.0007807700117141612
-0.0004178493801352054,-0.1713199260529139,-0.0007807700117141612
-0.0004177193801352054,-0.1747075443487232,-0.001119839255523879
-0.0004175893801352054,-0.1780951626445325,-0.001458908499333596
-0.0004174593801352054,-0.1818215427699228,0.0002364377197149915
-0.0004173293801352054,-0.1835153519178275,-0.0007807700117141612
-0.0004171993801352054,-0.185886684724894,-0.003154254718382184
-0.0004170693801352054,-0.1889355411911224,-0.004510531693621055
-0.0004169393801352054,-0.191306873998189,-0.001119839255523879
-0.0004168093801352054,-0.196049539612322,-0.0001026315240947261
-0.0004166793801352054,-0.1987596342489695,0.0002364377197149915
-0.0004165493801352054,-0.2007922052264551,-0.0004417007679044436
-0.0004164193801352054,-0.2028247762039407,-0.0007807700117141612
-0.0004162893801352054,-0.206551156329331,-0.0007807700117141612
-0.0004161593801352054,-0.2102775364547213,-0.0004417007679044436
-0.0004160293801352054,-0.2143426784096925,-0.0007807700117141612
-0.0004158993801352054,-0.2146814402392734,-0.0004417007679044436
-0.0004157693801352054,-0.2177302967055019,0.001253645451144144
-0.0004156393801352054,-0.2201016295125684,-0.0001026315240947261
-0.0004155093801352054,-0.2224729623196349,-0.0004417007679044436
-0.0004153793801352054,-0.2255218187858634,-0.001797977743143314
-0.0004152493801352054,-0.2289094370816727,-0.003493323962191902
-0.0004151193801352054,-0.232635817207063,-0.003493323962191902
-0.0004149893801352054,-0.2350071500141295,-0.001797977743143314
-0.0004148593801352054,-0.2356846736732914,-0.001119839255523879
-0.0004147293801352054,-0.2400885774578435,0.0002364377197149915
-0.0004145993801352054,-0.242798672094491,0.0005755069635247092
-0.0004144693801352054,-0.2461862903903003,-0.0001026315240947261
-0.0004143393801352054,-0.2485576231973669,-0.0007807700117141612
-0.0004142093801352054,-0.2522840033227572,-0.0004417007679044436
-0.0004140793801352054,-0.2539778124706618,0.0005755069635247092
-0.0004139493801352054,-0.2560103834481474,0.0002364377197149915
-0.0004138193801352054,-0.2573654307664712,-0.001458908499333596
-0.0004136893801352054,-0.2607530490622805,-0.001797977743143314
-0.0004135593801352054,-0.2648181910172517,-0.002137046986953032
-0.0004134293801352054,-0.2682058093130611,-0.002137046986953032
-0.0004132993801352054,-0.2719321894384514,-0.002137046986953032
-0.0004131693801352054,-0.273964760415937,-0.001797977743143314
-0.0004130393801352054,-0.2756585695638416,-0.001797977743143314
-0.0004129093801352054,-0.27870742603007,-0.001458908499333596
-0.0004127793801352054,-0.2827725679850412,-0.001458908499333596
-0.0004126493801352054,-0.2854826626216888,-0.001797977743143314
-0.0004125193801352054,-0.2875152335991744,-0.001119839255523879
-0.0004123893801352054,-0.2905640900654027,-0.001119839255523879
-0.0004122593801352054,-0.2925966610428883,-0.0007807700117141612
-0.0004121293801352054,-0.2949679938499549,-0.001119839255523879
-0.0004119993801352054,-0.2980168503161833,-0.001797977743143314
-0.0004118693801352054,-0.2986943739753452,-0.0007807700117141612
-0.0004117393801352054,-0.3024207541007354,-0.001119839255523879
-0.0004116093801352054,-0.3064858960557066,-0.0004417007679044436
-0.0004114793801352054,-0.3102122761810969,-0.001119839255523879
-0.0004113493801352054,-0.3112285616698398,-0.001458908499333596
-0.0004112193801352054,-0.3132611326473254,-0.001458908499333596
-0.0004110893801352054,-0.3169875127727156,-0.001119839255523879
-0.0004109593801352054,-0.3190200837502012,-0.0007807700117141612
-0.0004108293801352054,-0.3224077020460105,-0.0001026315240947261
-0.0004106993801352054,-0.325456558512239,-0.0004417007679044436
-0.0004105693801352054,-0.3285054149784674,-0.001119839255523879
-0.0004104393801352054,-0.330199224126372,0.0002364377197149915
-0.0004103093801352054,-0.3342643660813433,-0.001458908499333596
-0.0004101793801352054,-0.3349418897405051,-0.001119839255523879
-0.0004100493801352054,-0.3383295080363145,-0.001797977743143314
-0.0004099193801352054,-0.341039602672962,-0.001797977743143314
-0.0004097893801352054,-0.3440884591391904,-0.001797977743143314
-0.0004096593801352054,-0.3481536010941616,-0.002137046986953032
-0.0004095293801352054,-0.3515412193899709,-0.001458908499333596
-0.0004093993801352054,-0.3545900758561993,-0.001797977743143314
-0.0004092693801352054,-0.3566226468336849,-0.001119839255523879
-0.0004091393801352054,-0.3583164559815896,-0.0007807700117141612
-0.0004090093801352054,-0.3610265506182371,-0.001458908499333596
-0.0004088793801352054,-0.3620428361069799,-0.001458908499333596
-0.0004087493801352054,-0.3654304544027893,-0.0001026315240947261
-0.0004086193801352054,-0.3674630253802749,0.003627130157812168
-0.0004084893801352054,-0.3705118818465032,0.00193178393876358
-0.0004083593801352054,-0.3732219764831508,-0.0004417007679044436
-0.0004082293801352054,-0.3762708329493791,-0.0007807700117141612
-0.0004080993801352054,-0.3796584512451885,-0.001119839255523879
-0.0004079693801352054,-0.3813522603930932,-0.001119839255523879
-0.0004078393801352054,-0.3833848313705788,-0.001458908499333596
-0.0004077093801352054,-0.38744997332555,-0.001119839255523879
-0.0004075793801352054,-0.3898213061326165,-0.001797977743143314
-0.0004074493801352054,-0.392192638939683,-0.001797977743143314
-0.0004073193801352054,-0.3955802572354924,-0.001797977743143314
-0.0004071893801352054,-0.3989678755313018,-0.001458908499333596
-0.0004070593801352054,-0.3999841610200445,-0.001797977743143314
-0.0004069293801352054,-0.402694255656692,-0.002137046986953032
-0.0004067993801352054,-0.4057431121229204,-0.001458908499333596
-0.0004066693801352054,-0.4087919685891488,-0.002137046986953032
-0.0004065393801352054,-0.4108245395666345,-0.002476116230762749
-0.0004064093801352054,-0.413195872373701,-0.001797977743143314
-0.0004062793801352054,-0.4169222524990913,-0.0004417007679044436
-0.0004061493801352054,-0.4199711089653197,-0.001119839255523879
-0.0004060193801352054,-0.4220036799428053,-0.0004417007679044436
-0.0004058893801352054,-0.423358727261129,-0.0001026315240947261
-0.0004057593801352054,-0.4264075837273574,-0.0004417007679044436
-0.0004056293801352054,-0.4301339638527477,-0.0007807700117141612
-0.0004054993801352054,-0.4318277730006524,-0.0001026315240947261
-0.0004053693801352054,-0.4352153912964617,0.0002364377197149915
-0.0004052393801352054,-0.4352153912964617,-0.0007807700117141612
-0.0004051093801352054,-0.438941771421852,-0.0004417007679044436
-0.0004049793801352054,-0.4423293897176613,-0.001119839255523879
-0.0004048493801352054,-0.4443619606951469,-0.001797977743143314
-0.0004047193801352054,-0.4463945316726325,-0.001458908499333596
-0.0004045893801352054,-0.4487658644796991,-0.001119839255523879
-0.0004044593801352054,-0.4514759591163466,-0.0004417007679044436
-0.0004043293801352054,-0.4528310064346703,-0.001458908499333596
