Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
456.1354868664574,0.01483743179753069,-66.97555980593097,89.29535287130008
471.4351808597855,0.01408907554644745,-66.18263568395558,92.73497397221473
487.2480571049432,0.0143587082122905,-66.50561634819631,93.41411192223575
503.5913287582002,0.0145776178769242,-66.37617265573593,90.36394224980734
520.4827863394202,0.01436291491987284,-65.69956424266786,91.93734043514166
537.9408170979859,0.01426890325870326,-65.42695419324187,90.51585495900872
555.9844250282973,0.01472763769069759,-65.03866209126943,92.06639467350118
574.6332515566302,0.01156125086592758,-64.80527534438075,93.03079237256682
593.9075969218738,0.01172787639422873,-64.95210020757884,91.04328611314362
613.8284422734168,0.01384523048042391,-64.02567243577637,91.98635749003404
634.4174725102465,0.01344322636623661,-64.26043034390254,91.51572599807059
655.6970998861124,0.01336070994645727,-64.11233898442499,93.05713892464277
677.6904884064564,0.01083294977153884,-63.51566776246466,91.00896497186055
700.4215790436627,0.01130706262044616,-63.40846780247142,91.22231559668828
723.9151157980815,0.01059324131336017,-62.94104319875693,91.33971653301438
748.1966726331846,0.01103256403258642,-62.85363371461393,91.38503087088623
773.292681314187,0.01229006026582757,-62.3507814351867,90.46435439157898
799.2304601804274,0.0107587352152579,-61.94967875767492,92.1825042443993
826.0382438828334,0.008241596962783804,-61.79278206207631,92.91686893993564
853.7452141188354,0.008930601533192011,-61.7306358947792,90.62364817013838
882.3815313982026,0.008070266739664879,-61.13652405606388,89.77274012990176
911.9783678743549,0.006891798910849343,-60.94546306253452,91.20403681999741
942.5679412769118,0.005110831057911588,-60.34995547696326,90.23319936759989
974.183549982401,0.005807268224346383,-60.39135361654925,91.77504602266305
1006.859609261316,0.004583177610734655,-60.02641478906568,92.18969578454409
1040.631688740959,0.005267607701641577,-59.76851940886458,91.49216791960292
1075.536551124881,0.003424204669324781,-59.36351214738415,90.80729360885431
1111.61219221103,0.002885023019769475,-59.19180619848187,90.05500452224635
1148.897882252201,0.001859026510574776,-58.87359802892327,91.71180559489551
1187.434208703792,0.0005972854400450722,-58.63652229346965,91.728373835756
1227.263120405408,-0.0006121685266548482,-58.31804951277714,91.6577820391912
1268.427973244399,-0.0008378656474624982,-57.82444326143745,90.23432249174614
1310.973577351054,-0.001713727822654778,-57.63274741097839,91.3651931421218
1354.946245876803,-0.001853867011893445,-57.53720425836944,92.69303825895332
1400.393845408547,-0.004455459357914729,-57.09853728120623,91.72989357180452
1447.365848073983,-0.006063780065698193,-56.57330246030899,91.44383147810606
1495.91338539464,-0.007573638713913945,-56.34951217813148,91.9791039643568
1546.089303945266,-0.0073919984555828,-56.18435844539768,92.39418942395514
1597.948222880125,-0.008962686039628128,-55.4994128555209,91.09170758449153
1651.546593388854,-0.01061497216233692,-55.55361251190469,91.4942429717222
1706.942760146585,-0.01193503281864024,-55.23639364182596,91.81450742174981
1764.197024825218,-0.01481919520179849,-55.10157266421928,91.96299476972224
1823.371711735005,-0.01401618147543703,-54.43486398896843,91.56491515247789
1884.531235667866,-0.01760853867932817,-53.95644143370155,92.20813184144345
1947.74217201632,-0.01967933457396714,-53.72394262112388,92.4569420087752
2013.073329244336,-0.02140848035571339,-53.31434348213433,92.59002072507367
2080.595823789,-0.02440530461118742,-53.11128706056571,92.60727686649496
2150.383157474545,-0.02594701698566962,-52.71966099953087,92.24433002951281
2222.511297522985,-0.02846732817140205,-52.47882318802099,91.83173582259212
2297.058759248477,-0.02935947775474998,-51.95835815413051,91.75458717366411
2374.106691525417,-0.03187165619511435,-51.85588894215659,92.15426867410423
2453.738965123295,-0.03484369189066727,-51.30894872166814,92.4964428882042
2536.042264004496,-0.03693935758853918,-51.0842206218267,92.11178717020248
2621.106179684391,-0.0398239624395299,-50.54522067481885,91.410515817723
2709.023308756465,-0.04207374932639331,-50.2349243041916,91.73753606056169
2799.88935368864,-0.04550458040338558,-49.8637088685593,92.13016290511462
2893.803227000486,-0.04783767635363235,-49.43781593507654,92.187127047244
2990.867158934759,-0.05040487911009635,-49.01884345465436,91.4546947742208
3091.186808740461,-0.0535170821936391,-48.52218440571313,91.51463648845188
3194.871379688538,-0.055663914355849,-48.39646260960421,91.63307645917099
3302.033737945455,-0.05863214944830994,-47.80587061201426,91.40112387555473
3412.790535434009,-0.0631002639060942,-47.44023418181136,90.31753613058947
3527.262336815148,-0.06452443960697604,-47.57559536080902,94.7396574316403
3645.573750729021,-0.06720894605872069,-46.27343213567714,95.77760146665682
3767.853565438092,-0.07076849752026586,-45.75721774138878,94.15558630424977
3894.234889020027,-0.07378275037897027,-45.13816658542396,94.62544047408524
4024.855294262893,-0.07565828977309735,-44.79965600917805,94.01331047368544
4159.856968420458,-0.07936342753623193,-44.11544521476245,93.75567743598458
4299.386867990583,-0.0816956195976145,-43.60429809383409,93.48537402203564
4443.596878685164,-0.08515192209164038,-42.80574902530495,93.23203207526404
4592.64398076581,-0.08725075884196812,-42.0501833306018,93.29792834685824
4746.69041992521,-0.09163202528566083,-41.36526709226113,93.21569671834621
4905.903883900177,-0.0936260860800989,-40.41704349904148,93.22420355334555
5070.457685008679,-0.09571713279689455,-39.79212088419899,93.15753943851911
5240.530948809493,-0.09917317852232503,-38.72437488562636,92.6835258006214
5416.308809089905,-0.1064451870814755,-37.79379775370926,92.70758870852643
5597.982609393683,-0.1019104962173973,-36.55163485530447,92.41029003363205
5785.750111308677,-0.1055150656261022,-35.13555897782582,91.91009344146801
5979.815709740844,-0.1073366134638257,-33.54226466408372,91.58121569869222
6180.390655408943,-0.1092424143745226,-31.48299035249958,90.05583878430821
6387.693284802178,-0.1111372043363611,-29.18518822764691,88.50402014444096
6601.949257851085,-0.1124153340065684,-25.6094943008449,84.9348544504094
6823.391803570344,-0.1150361684816125,-20.23941902538313,74.6658424241823
7052.261973940955,-0.1326478173194485,-12.6396156286453,2.100056179161754
7288.808906308158,-0.1262244666354737,-20.32878828626714,-62.10187495827981
7533.290094580638,-0.1259153885795473,-25.67378584609883,-72.16367325225339
7785.971669526368,-0.1325015150662918,-28.98319218707197,-75.55328417094954
8047.128688470064,-0.1397845000495458,-31.650669669266,-77.35175436922469
8317.045434707718,-0.1300739127305329,-33.40903576848951,-78.6142271195892
8596.015726964082,-0.1292665496394248,-35.17483600536896,-78.63765374587018
8884.343239229947,-0.1308083970936634,-36.38302751896219,-79.20089477589288
9182.341831327447,-0.1412135678900888,-37.68729381353297,-79.69495806453482
9490.335890563134,-0.1341068454066171,-38.54648852707655,-79.5034350984086
9808.66068484081,-0.1340548922771628,-39.44758622098903,-79.98263151025863
10137.66272761848,-0.1393546755865564,-40.30614204366319,-79.95866277400182
10477.70015510664,-0.1359786391165309,-40.97091723351142,-79.79908539869267
10829.1431161186,-0.1363713980661469,-41.8129331059547,-79.71120368488869
11192.37417499711,-0.1531701949031218,-42.36007991068981,-79.72060199290686
11567.78872805603,-0.1379948344966228,-43.21550273500598,-79.58469056130781
11955.79543399019,-0.1405049648439335,-43.65667450359115,-78.90245981305389
12356.81665872211,-0.1392252913985414,-44.27174270020724,-79.60199988602147
12771.28893516978,-0.1398751639110027,-44.77228248712586,-79.17990803739859
13199.66343843591,-0.1394390356319944,-45.16791670394943,-79.96709584538603
13642.40647693603,-0.1403206268763156,-45.78516449364449,-79.06038193527837
14100,-0.1407496858959312,-46.10951935583251,-78.80197475917316
