Time (s),Channel 1 (V),Channel 2 (V)
-0.00039229125,-0.6730261956622777,0.05313123975403093
-0.0003921612500000001,-0.6750587666397633,0.05279217051022121
-0.00039203125,-0.6787851467651536,0.05313123975403093
-0.00039190125,-0.6808177177426392,0.05347030899784065
-0.00039177125,-0.6828502887201248,0.05448751672926981
-0.0003916412500000001,-0.6852216215271913,0.05448751672926981
-0.00039151125,-0.6879317161638389,0.05584379370450868
-0.00039138125,-0.6892867634821626,0.05448751672926981
-0.00039125125,-0.6919968581188101,0.05686100143593784
-0.0003911212500000001,-0.6940294290962956,0.05720007067974754
-0.00039099125,-0.6960620000737813,0.05787820916736698
-0.00039086125,-0.6984333328808477,0.05787820916736698
-0.00039073125,-0.7008046656879143,0.05889541689879614
-0.0003906012500000001,-0.702498474835819,0.06059076311784473
-0.00039047125,-0.7055473313020474,0.06092983236165445
-0.00039034125,-0.707918664109114,0.06092983236165445
-0.00039021125,-0.7092737114274377,0.06092983236165445
-0.0003900812500000001,-0.7119838060640852,0.06092983236165445
-0.00038995125,-0.7133388533824089,0.06126890160546415
-0.00038982125,-0.7160489480190564,0.06092983236165445
-0.00038969125,-0.7174039953373801,0.06092983236165445
-0.0003895612500000001,-0.7201140899740276,0.06160797084927387
-0.00038943125,-0.7221466609515131,0.06194704009308359
-0.00038930125,-0.723162946440256,0.06296424782451274
-0.00038917125,-0.7248567555881607,0.06364238631213218
-0.00038904125,-0.7275668502248082,0.0639814555559419
-0.00038891125,-0.7292606593727128,0.06499866328737104
-0.00038878125,-0.7302769448614556,0.06533773253118076
-0.00038865125,-0.7302769448614556,0.0639814555559419
-0.00038852125,-0.7336645631572649,0.06669400950641964
-0.00038839125,-0.7343420868164268,0.06567680177499048
-0.00038826125,-0.738407228771398,0.06771121723784879
-0.00038813125,-0.7394235142601409,0.06805028648165851
-0.00038800125,-0.7417948470672073,0.06838935572546823
-0.0003878712500000001,-0.743827418044693,0.06940656345689737
-0.00038774125,-0.7472150363405023,0.07042377118832653
-0.00038761125,-0.7478925599996642,0.07110190967594597
-0.00038748125,-0.7492476073179879,0.07144097891975568
-0.0003873512500000001,-0.7509414164658926,0.07211911740737512
-0.00038722125,-0.754329034761702,0.0717800481635654
-0.00038709125,-0.7556840820800257,0.0717800481635654
-0.00038696125,-0.7583941767166732,0.07279725589499456
-0.0003868312500000001,-0.7611042713533206,0.07313632513880428
-0.00038670125,-0.7621205568420635,0.07415353287023342
-0.00038657125,-0.7634756041603872,0.07517074060166258
-0.00038644125,-0.76449188964913,0.07483167135785286
-0.0003863112500000001,-0.7658469369674538,0.07449260211404314
-0.00038618125,-0.7675407461153584,0.07618794833309173
-0.00038605125,-0.769234555263263,0.07652701757690145
-0.00038592125,-0.7716058880703296,0.07754422530833059
-0.0003857912500000001,-0.7732996972182342,0.07652701757690145
-0.00038566125,-0.7753322681957199,0.07788329455214031
-0.00038553125,-0.7760097918548817,0.07652701757690145
-0.00038540125,-0.7780423628323674,0.07788329455214031
-0.00038527125,-0.7793974101506911,0.07788329455214031
-0.00038514125,-0.7804136956394339,0.07720515606452089
-0.00038501125,-0.7821075047873386,0.07788329455214031
-0.00038488125,-0.7827850284465004,0.07923957152737919
-0.00038475125,-0.7851563612535669,0.07991771001499862
-0.00038462125,-0.7888827413789572,0.08025677925880834
-0.00038449125,-0.7898990268677001,0.08161305623404722
-0.00038436125,-0.7909153123564429,0.08263026396547636
-0.00038423125,-0.7946416924818331,0.08296933320928608
-0.0003841012500000001,-0.7966742634593187,0.0833084024530958
-0.00038397125,-0.7993843580959662,0.08364747169690552
-0.00038384125,-0.8007394054142899,0.08263026396547636
-0.00038371125,-0.8007394054142899,0.08229119472166664
-0.0003835812500000001,-0.8014169290734519,0.08263026396547636
-0.00038345125,-0.8041270237100993,0.08296933320928608
-0.00038332125,-0.8078534038354895,0.08229119472166664
-0.00038319125,-0.8092084511538133,0.08263026396547636
-0.0003830612500000001,-0.810563498472137,0.08398654094071523
-0.00038293125,-0.8125960694496227,0.0833084024530958
-0.00038280125,-0.8149674022566892,0.08636002564738325
-0.00038267125,-0.8149674022566892,0.08602095640357353
-0.0003825412500000001,-0.8169999732341748,0.08703816413500269
-0.00038241125,-0.8190325442116604,0.08703816413500269
